ID	cl0	cl1	cl2	cl3	cl4	cl5	cl6	cl7	cl8	cl9	cl10	cl11	cl12	cl13	cl14	cl15	cl16	cl17	cl18	cl19	cl20	cl21	cl22	cl23	cl24	cl25	cl26	cl27	cl28	cl29	cl30	cl31	cl32	cl33	cl34	cl35	cl36	cl37	cl38	cl39	cl40	cl41	cl42	cl43	cl44	cl45	cl46	cl47	cl48	cl49	cl50	cl51	cl52	cl53	cl54	cl55	cl56	cl57	cl58	cl59	cl60	cl61	cl62	cl63	cl64	cl65	cl66	cl67	cl68	cl69	cl70	cl71	cl72	cl73	cl74	cl75	cl76	cl77	cl78	cl79	cl80	cl81	cl82	cl83	cl84	cl85	cl86	cl87	cl88	cl89	cl90	cl91	cl92	cl93	cl94	cl95	cl96	cl97	cl98	cl99	cl100	cl101	cl102	cl103	cl104	cl105	cl106	cl107	cl108	cl109	cl110	cl111	cl112	cl113	cl114	cl115	cl116	cl117	cl118	cl119	cl120	cl121	cl122	cl123	cl124	cl125	cl126	cl127	cl128	cl129	cl130	cl131	cl132	cl133	cl134	cl135	cl136	cl137	cl138	cl139	cl140	cl141	cl142	cl143	cl144	cl145	cl146	cl147	cl148	cl149	out:family	out:subfamily	out:tribus	out:genus	out:species
ZMA.INS.1276603_1	0.012735166	0.01447178	0.007525326	0.008393632	0.00463097	0.005499276	0.00463097	0.00463097	0.006657019	0.005499276	0.003762663	0.003473227	0.001157742	0.00723589	0.009551375	0.007814761	0.011577424	0.006946454	0.002315485	0.006657019	0.009551375	0.003183792	0.005499276	0.010709117	0.004052098	0.00463097	0.00723589	0.003473227	0.004052098	0.007814761	0.004341534	0.004052098	0.005788712	0.006946454	0.00260492	0.004920405	0.006946454	0.003762663	0.00463097	0.002894356	0.010419682	0.007814761	0.007525326	0.006946454	0.003183792	0.007525326	0.004052098	0.008683068	0.007525326	0.004052098	0.006367583	0.001447178	0.013892909	0.011287988	0.003762663	0.00260492	0.00260492	0.008683068	0.00723589	0.011577424	0.004341534	0.005788712	0.006367583	0.00723589	0.000868307	0.010709117	0.013603473	0.00463097	0.00984081	0.008683068	0.006657019	0.002315485	0.00463097	0.007814761	0.008393632	0.00260492	0.011577424	0.001736614	0.004052098	0.006078148	0.009551375	0.004920405	0.012156295	0.005209841	0.00984081	0.005499276	0.00463097	0.015050651	0.00260492	0.008104197	0.000289436	0.006078148	0.004052098	0.00463097	0.001157742	0.000578871	0.006657019	0.003473227	0.005209841	0.008683068	0.005788712	0.00260492	0.000578871	0.010709117	0.006946454	0.006657019	0.001157742	0.005788712	0.013603473	0.011287988	0.016208394	0.008683068	0.013024602	0.008683068	0.007814761	0.006946454	0.008683068	0.000289436	0.00463097	0.00723589	0.003473227	0.005788712	0.015050651	0.021418234	0.001157742	0.007814761	0.009551375	0.006078148	0.006078148	0.006367583	0.008972504	0.005499276	0.010419682	0.005788712	0.005788712	0.005788712	0.007814761	0.008683068	0.002315485	0.002026049	0.008104197	0.008972504	0.009261939	0.004052098	0.010130246	0.012156295	0.004920405	0.005499276	0.011577424	0.006367583	1	1	2	8	16
ZMA.INS.1275544_1	0.008790543	0.019096696	0.00697181	0.010912398	0.003637466	0.007881176	0.003031222	0.007578054	0.007578054	0.014852986	0.003334344	0.009093665	0.001515611	0.006365565	0.007578054	0.003940588	0.01121552	0.003031222	0.003637466	0.009396787	0.013337375	0.000606244	0.003031222	0.007578054	0.003637466	0.004546832	0.00697181	0.002424977	0.003637466	0.010003031	0.005153077	0.00424371	0.003334344	0.007274932	0.003334344	0.008184298	0.008184298	0.003031222	0.004849955	0.001515611	0.012124886	0.007578054	0.003940588	0.005456199	0.004546832	0.007881176	0.002728099	0.011821764	0.006668687	0.002121855	0.005153077	0.005153077	0.012428008	0.007881176	0.003031222	0.003334344	0.002424977	0.009699909	0.007578054	0.009699909	0.007274932	0.00424371	0.00697181	0.006062443	0.000606244	0.009396787	0.01121552	0.003031222	0.009699909	0.00848742	0.006365565	0.005759321	0.007881176	0.007881176	0.01121552	0.001515611	0.01121552	0.003334344	0.006062443	0.005456199	0.011518642	0.003031222	0.010306153	0.003940588	0.011821764	0.000606244	0.005153077	0.016974841	0.002424977	0.005153077	0.001515611	0.004849955	0.004546832	0.00424371	0.000909366	0.000303122	0.004849955	0.007578054	0.00424371	0.00697181	0.003940588	0.001515611	0.000303122	0.016974841	0.006365565	0.005456199	0.000606244	0.005153077	0.017277963	0.013640497	0.013640497	0.006062443	0.014852986	0.007881176	0.006668687	0.006365565	0.009699909	0.000606244	0.006365565	0.005456199	0.005153077	0.007274932	0.013337375	0.012124886	0.001515611	0.00848742	0.00697181	0.007274932	0.003334344	0.009699909	0.00697181	0.005759321	0.007881176	0.004849955	0.003940588	0.004849955	0.006365565	0.008790543	0.002424977	0.003334344	0.003940588	0.007274932	0.010912398	0.012124886	0.010306153	0.013337375	0.010912398	0.004849955	0.012731131	0.00424371	1	1	2	8	10
ZMA.INS.1276543_1	0.008330441	0.013884068	0.006594932	0.007983339	0.002429712	0.008330441	0.003471017	0.00416522	0.011107254	0.008330441	0.004512322	0.004859424	0.001388407	0.009371746	0.007983339	0.004512322	0.014578271	0.003471017	0.003471017	0.007636237	0.011801458	0.00208261	0.00208261	0.012495661	0.00416522	0.003818119	0.005206526	0.005553627	0.006247831	0.010065949	0.004512322	0.002776814	0.005206526	0.007289136	0.006247831	0.008677543	0.013189865	0.002776814	0.005206526	0.001388407	0.008330441	0.008330441	0.003471017	0.005206526	0.00416522	0.005553627	0.00416522	0.014578271	0.007636237	0.005553627	0.009024644	0.006247831	0.007983339	0.009718848	0.002776814	0.003471017	0.002776814	0.007636237	0.005553627	0.009718848	0.005206526	0.005900729	0.00416522	0.005900729	0	0.007983339	0.020479	0.00416522	0.011801458	0.006942034	0.006594932	0.013189865	0.002429712	0.010760153	0.012495661	0.001735509	0.007289136	0.003471017	0.000347102	0.003471017	0.009371746	0.005206526	0.008677543	0.005553627	0.010413051	0.005206526	0.009371746	0.015272475	0.006247831	0.006942034	0.001041305	0.00416522	0.006247831	0.004512322	0.002429712	0.000347102	0.004859424	0.005553627	0.004512322	0.006594932	0.004859424	0.00208261	0.00208261	0.013884068	0.007983339	0.00416522	0.001735509	0.007636237	0.003818119	0.015619577	0.006594932	0.011107254	0.010413051	0.004512322	0.005206526	0.007983339	0.010413051	0.001735509	0.009371746	0.003818119	0.005553627	0.005553627	0.01631378	0.00416522	0.001041305	0.009371746	0.007636237	0.005553627	0.006594932	0.009371746	0.011454356	0.005206526	0.009024644	0.00416522	0.005206526	0.00416522	0.008677543	0.010065949	0.003123915	0.004512322	0.003818119	0.007636237	0.008330441	0.005900729	0.011454356	0.010413051	0.011801458	0.005206526	0.011454356	0.006247831	1	1	1	3	11
ZMA.INS.1275570_1	0.008472333	0.011649457	0.003706645	0.008737093	0.003971406	0.011384697	0.003971406	0.007413291	0.007942812	0.014032301	0.005030447	0.005824729	0.000794281	0.005824729	0.009266614	0.004236166	0.01350278	0.003177125	0.004236166	0.008472333	0.01350278	0.002118083	0.001323802	0.007148531	0.002912364	0.005559968	0.005030447	0.001323802	0.006089489	0.009001853	0.002382844	0.002912364	0.004765687	0.005030447	0.003177125	0.006354249	0.008737093	0.003706645	0.00688377	0.002382844	0.01323802	0.00661901	0.004765687	0.006089489	0.004500927	0.00688377	0.005559968	0.009531374	0.008472333	0.003971406	0.005295208	0.00688377	0.010060895	0.012973259	0.003441885	0.002382844	0.002382844	0.006089489	0.006089489	0.007942812	0.005030447	0.005295208	0.005295208	0.003971406	0.000794281	0.015620863	0.010060895	0.003971406	0.010855176	0.009001853	0.005030447	0.011384697	0.004500927	0.011914218	0.009796134	0.003706645	0.009001853	0.001059042	0.005295208	0.005295208	0.011914218	0.00688377	0.008207572	0.011119936	0.010855176	0.01376754	0.003177125	0.015356103	0.011119936	0.003441885	0.00026476	0.005824729	0.00661901	0.005559968	0.001059042	0.001059042	0.004236166	0.00688377	0.006089489	0.007942812	0.004765687	0.001059042	0.001323802	0.012973259	0.007678051	0.002912364	0.000529521	0.006089489	0.004500927	0.01350278	0.009001853	0.009796134	0.015091342	0.005824729	0.005030447	0.010590416	0.007148531	0.001323802	0.007148531	0.004500927	0.002382844	0.005824729	0.01323802	0.001588562	0.002647604	0.005559968	0.009001853	0.007678051	0.007678051	0.007942812	0.010325655	0.003706645	0.008472333	0.00688377	0.005824729	0.007678051	0.009001853	0.009531374	0.003177125	0.001059042	0.005559968	0.008737093	0.009531374	0.007148531	0.012178978	0.015091342	0.007678051	0.005824729	0.010590416	0.004236166	1	1	2	8	24
ZMA.INS.1276516_1	0.011247188	0.018995251	0.004748813	0.011497126	0.00699825	0.014746313	0.007248188	0.008497876	0.007498125	0.00699825	0.003999	0.006748313	0.00099975	0.010247438	0.008747813	0.003999	0.018495376	0.006498375	0.004248938	0.006748313	0.008497876	0.003249188	0.002499375	0.007248188	0.0019995	0.006748313	0.006748313	0.003999	0.00299925	0.010247438	0.0059985	0.004748813	0.003249188	0.005248688	0.003499125	0.009497626	0.007498125	0.002749313	0.0059985	0.002249438	0.009247688	0.009247688	0.006748313	0.004248938	0.004248938	0.007998	0.005248688	0.010997251	0.006748313	0.004248938	0.006248438	0.003749063	0.010747313	0.007748063	0.003999	0.002499375	0.0019995	0.007998	0.006748313	0.008247938	0.007248188	0.004748813	0.005498625	0.005748563	0.000249938	0.009497626	0.010997251	0.003749063	0.008747813	0.012246938	0.00499875	0.007748063	0.007748063	0.008497876	0.009747563	0.00299925	0.011997001	0.0019995	0.002499375	0.003499125	0.008247938	0.003999	0.012496876	0.006498375	0.010497376	0.003499125	0.005248688	0.015996001	0.00299925	0.005748563	0.00099975	0.007498125	0.003999	0.006248438	0.000749813	0.000499875	0.00499875	0.00499875	0.007248188	0.007748063	0.005248688	0.003499125	0.001249688	0.018495376	0.007748063	0.004498875	0.001499625	0.006498375	0.002499375	0.013996501	0.009247688	0.009747563	0.011247188	0.007498125	0.0059985	0.006498375	0.009497626	0.001249688	0.005748563	0.005498625	0.003249188	0.008997751	0.016995751	0.00099975	0.002499375	0.008747813	0.009997501	0.007248188	0.004248938	0.009747563	0.009747563	0.00499875	0.00699825	0.008497876	0.005498625	0.005748563	0.004248938	0.008997751	0.005248688	0.00299925	0.005498625	0.007748063	0.007248188	0.004748813	0.010247438	0.013496626	0.005748563	0.004498875	0.007748063	0.0059985	1	1	2	8	22
ZMA.INS.1275543_1	0.009069085	0.016271006	0.006134969	0.007735396	0.004001067	0.01093625	0.005334756	0.008802347	0.010402774	0.005868232	0.00480128	0.008002134	0.000533476	0.007735396	0.008268872	0.004534543	0.014670579	0.003200854	0.002133902	0.005868232	0.012269939	0.001066951	0.002667378	0.010402774	0.002133902	0.004534543	0.006134969	0.001867165	0.005334756	0.009335823	0.00240064	0.004534543	0.005868232	0.003467591	0.003200854	0.009869298	0.013603628	0.003467591	0.007735396	0.003200854	0.012536676	0.005601494	0.006134969	0.006401707	0.003734329	0.006668445	0.006134969	0.008268872	0.013870365	0.003200854	0.007468658	0.005068018	0.009335823	0.010136036	0.00480128	0.003200854	0.002667378	0.009335823	0.008002134	0.011736463	0.004534543	0.00480128	0.002667378	0.005334756	0.001066951	0.007735396	0.010669512	0.002934116	0.008802347	0.008802347	0.00480128	0.011736463	0.003734329	0.012003201	0.010402774	0.002133902	0.007735396	0.002133902	0.005068018	0.005868232	0.009869298	0.004001067	0.012536676	0.009335823	0.009602561	0.002133902	0.004534543	0.018938384	0.00240064	0.007201921	0.000800213	0.006134969	0.003200854	0.005601494	0.001066951	0.000533476	0.008802347	0.006668445	0.005601494	0.010669512	0.005601494	0.001600427	0.001066951	0.013070152	0.008268872	0.005868232	0.000800213	0.005868232	0.00480128	0.012536676	0.009869298	0.008268872	0.012803414	0.006668445	0.006668445	0.008268872	0.009335823	0.001066951	0.005601494	0.005068018	0.004001067	0.005601494	0.017871432	0.003734329	0.003200854	0.006401707	0.009335823	0.008268872	0.007201921	0.006401707	0.012269939	0.005068018	0.006134969	0.006401707	0.006401707	0.006401707	0.008535609	0.008535609	0.003200854	0.00240064	0.003200854	0.006401707	0.009869298	0.006401707	0.010669512	0.013603628	0.005334756	0.005868232	0.010669512	0.003200854	1	1	1	3	1
ZMA.INS.1276570_1	0.009445844	0.007241814	0.004722922	0.005667506	0.006612091	0.007871537	0.003778338	0.008816121	0.011335013	0.013224181	0.002518892	0.008501259	0.005037783	0.007871537	0.005982368	0.004722922	0.013539043	0.00440806	0.005982368	0.005667506	0.008501259	0.005667506	0.000629723	0.009760705	0.00440806	0.005667506	0.01070529	0.001259446	0.000629723	0.007556675	0.007871537	0.003778338	0.005352645	0.000629723	0.003148615	0.005667506	0.005037783	0.001574307	0.005352645	0.003778338	0.013539043	0.012279597	0.013539043	0.007241814	0.006612091	0.007241814	0.00440806	0.007871537	0.006926952	0.001574307	0.005352645	0.003463476	0.008186398	0.009760705	0.003778338	0.006297229	0.006297229	0.005037783	0.006297229	0.007556675	0.009130982	0.00440806	0.003778338	0.006612091	0.00220403	0.012279597	0.008501259	0.001259446	0.00440806	0.005037783	0.005982368	0.001889169	0.005982368	0.007241814	0.009130982	0.003778338	0.009445844	0.007241814	0.007556675	0.003148615	0.007556675	0.009130982	0.008186398	0.003148615	0.009760705	0.000944584	0.00440806	0.012594458	0.002518892	0.006297229	0.003148615	0.006297229	0.006926952	0.002518892	0.00220403	0.004093199	0.006926952	0.00440806	0.011649874	0.006612091	0.014483627	0.006297229	0.002833753	0.010390428	0.009760705	0.005982368	0.001574307	0.003148615	0.01070529	0.006926952	0.009445844	0.011020151	0.01290932	0.005037783	0.007871537	0.003148615	0.009130982	0.006297229	0.006297229	0.006612091	0.005982368	0.007556675	0.008816121	0.006926952	0.00440806	0.021095718	0.008816121	0.010390428	0.003778338	0.009760705	0.009130982	0.00220403	0.011649874	0.003778338	0.01290932	0.010075567	0.00440806	0.009445844	0.011020151	0.003148615	0.007556675	0.006297229	0.00220403	0.010390428	0.007556675	0.009445844	0.007556675	0.001889169	0.006612091	0.003778338	1	1	1	3	1
ZMA.INS.1276545_1	0.008128016	0.016256033	0.005588011	0.001524003	0.00508001	0.008636017	0.006858014	0.012446025	0.006858014	0.019050038	0.002540005	0.006858014	0.00482601	0.008890018	0.004572009	0.00508001	0.011684023	0.005842012	0.004572009	0.011684023	0.011176022	0.004064008	0.003048006	0.009398019	0.004318009	0.009652019	0.00482601	0.001270003	0.003048006	0.010414021	0.006604013	0.004318009	0.004064008	0.002032004	0.003810008	0.006350013	0.007366015	0.003302007	0.002286005	0.002540005	0.009652019	0.011430023	0.010668021	0.00508001	0.00482601	0.009398019	0.004572009	0.010922022	0.003302007	0.002032004	0.004318009	0.002794006	0.011684023	0.008636017	0.005334011	0.005588011	0.00508001	0.005334011	0.005334011	0.016002032	0.004572009	0.001270003	0.003810008	0.006604013	0.002032004	0.007620015	0.007620015	0.002540005	0.003810008	0.006096012	0.005588011	0.006350013	0.007874016	0.007366015	0.008382017	0.004064008	0.010668021	0.006858014	0.002794006	0.003556007	0.002794006	0.010414021	0.009144018	0.002794006	0.007366015	0.008128016	0.006604013	0.012446025	0.007620015	0.004572009	0.004318009	0.002794006	0.00508001	0.004318009	0.004318009	0.004064008	0.004572009	0.003810008	0.005334011	0.006858014	0.011430023	0.004064008	0.006604013	0.017272035	0.007874016	0.005588011	0.003048006	0.007366015	0.001524003	0.011430023	0.007874016	0.005588011	0.008382017	0.00990602	0.009398019	0.003556007	0.005588011	0.004572009	0.006604013	0.014478029	0.010414021	0.01016002	0.006096012	0.008128016	0.003556007	0.011430023	0.010414021	0.005334011	0.001778004	0.00482601	0.005334011	0.007620015	0.013462027	0.008636017	0.007620015	0.007366015	0.00482601	0.008382017	0.012446025	0.002540005	0.006858014	0.003556007	0.002794006	0.01498603	0.006096012	0.002540005	0.018288037	0.003556007	0.00508001	0.004064008	1	1	2	8	24
ZMA.INS.1275572_1	0.005535499	0.011552347	0.004572804	0.002647413	0.005776173	0.009867629	0.008423586	0.010108303	0.006498195	0.020938628	0.002647413	0.006498195	0.004813478	0.00746089	0.003850782	0.005054152	0.011311673	0.00746089	0.004091456	0.013237064	0.011311673	0.003128761	0.001684717	0.012515042	0.005535499	0.005294826	0.006016847	0.003369434	0.003850782	0.011070999	0.003369434	0.004091456	0.004572804	0.001444043	0.003369434	0.009626955	0.010108303	0.004813478	0.005294826	0.002888087	0.011311673	0.009626955	0.007942238	0.006738869	0.003369434	0.00746089	0.005054152	0.008182912	0.006738869	0.002166065	0.005054152	0.002647413	0.014681107	0.007220217	0.002166065	0.003610108	0.003128761	0.001925391	0.005054152	0.01299639	0.006738869	0.002647413	0.005535499	0.012274368	0.001444043	0.011311673	0.009867629	0.002647413	0.00433213	0.00433213	0.006257521	0.006257521	0.00866426	0.005776173	0.006498195	0.003369434	0.010830325	0.003369434	0.002647413	0.005776173	0.003850782	0.010830325	0.00866426	0.006257521	0.008904934	0.001203369	0.003128761	0.012515042	0.001684717	0.007701564	0.002406739	0.004813478	0.002647413	0.004572804	0.004572804	0.001684717	0.003850782	0.003610108	0.006979543	0.010830325	0.006738869	0.003128761	0.005054152	0.01179302	0.007220217	0.006257521	0.002406739	0.007942238	0.006257521	0.010589651	0.009626955	0.007701564	0.014921781	0.011311673	0.006016847	0.005294826	0.005294826	0.006016847	0.004813478	0.014440433	0.008904934	0.012515042	0.005776173	0.005054152	0.002406739	0.009626955	0.010108303	0.006016847	0.002406739	0.005294826	0.002166065	0.005535499	0.01179302	0.014199759	0.009626955	0.007701564	0.005294826	0.012515042	0.008904934	0.006016847	0.005054152	0.003610108	0.003610108	0.016365824	0.006979543	0.004813478	0.01732852	0.001925391	0.006498195	0.005054152	1	1	1	3	2
ZMA.INS.1276664_1	0.002241315	0.008218155	0.00597684	0.003361972	0.007844602	0.005603287	0.005603287	0.00896526	0.00747105	0.025401569	0.004856182	0.005229735	0.005229735	0.00747105	0.006723945	0.006723945	0.009338812	0.00747105	0.006350392	0.009712365	0.010833022	0.003361972	0.002241315	0.013074337	0.007097497	0.006350392	0.008591707	0.002241315	0.005603287	0.008591707	0.006723945	0.005603287	0.00747105	0.002241315	0.003735525	0.006350392	0.004109077	0.001867762	0.006723945	0.004109077	0.010085917	0.011580127	0.014942099	0.00448263	0.003735525	0.01045947	0.007844602	0.014194994	0.007844602	0.00448263	0.005229735	0.00149421	0.009338812	0.006723945	0.003735525	0.00448263	0.004856182	0.001867762	0.002241315	0.010833022	0.008218155	0.000747105	0.00149421	0.015689204	0.002614867	0.005603287	0.010085917	0.002614867	0.004856182	0.007097497	0.005229735	0.000373552	0.00747105	0.008218155	0.009338812	0.005229735	0.00747105	0.007097497	0.005603287	0.003735525	0.001867762	0.011580127	0.010085917	0.007844602	0.012700784	0.00149421	0.007097497	0.009712365	0.000373552	0.004856182	0.005229735	0.003735525	0.00448263	0.003735525	0.00298842	0.005229735	0.00747105	0.001120657	0.008218155	0.00597684	0.007844602	0.00597684	0.003735525	0.019051177	0.007844602	0.006723945	0.003361972	0.00448263	0.001867762	0.00896526	0.004856182	0.004109077	0.010085917	0.00896526	0.007097497	0.00149421	0.007097497	0.005229735	0.009338812	0.011580127	0.00747105	0.011580127	0.008591707	0.00896526	0.006723945	0.00896526	0.010085917	0.003735525	0.00298842	0.006350392	0.005229735	0.001867762	0.014194994	0.007844602	0.00896526	0.006723945	0.00298842	0.009338812	0.014194994	0.003361972	0.008218155	0.002241315	0.005603287	0.010833022	0.008218155	0.002614867	0.014194994	0.002241315	0.00747105	0.006723945	1	1	1	3	13
ZMA.INS.1276639_1	0.005640612	0.010878324	0.003626108	0.002417405	0.005237712	0.006446414	0.004029009	0.012489927	0.00926672	0.019339243	0.001208703	0.00443191	0.007252216	0.00926672	0.004834811	0.006043513	0.012087027	0.00886382	0.003223207	0.016921837	0.008058018	0.006043513	0.002014504	0.01369863	0.004834811	0.01369863	0.003626108	0.001208703	0.002820306	0.005237712	0.00443191	0.002014504	0.005640612	0.000805802	0.002014504	0.007252216	0.00926672	0.001208703	0.004834811	0.002417405	0.008058018	0.007252216	0.015713135	0.004029009	0.001208703	0.011281225	0.005640612	0.015310234	0.00443191	0	0.00443191	0.002820306	0.007655117	0.010072522	0.001208703	0.003223207	0.004029009	0.004029009	0.003223207	0.016116035	0.007252216	0.002014504	0.006849315	0.008460919	0.002014504	0.005640612	0.005640612	0.001208703	0.006849315	0.002417405	0.014504432	0.010072522	0.009669621	0.00886382	0.00886382	0.001611604	0.007252216	0.010072522	0.000402901	0.002417405	0.003223207	0.004834811	0.015310234	0.00443191	0.00926672	0.005640612	0.006446414	0.01813054	0.00443191	0.004834811	0.003223207	0.002417405	0.004029009	0.010475423	0.003626108	0.003626108	0.00443191	0.005640612	0.002820306	0.004029009	0.006446414	0.004029009	0.006043513	0.024174053	0.007252216	0.002820306	0.004029009	0.003626108	0.006043513	0.010878324	0.006043513	0.004029009	0.016116035	0.015310234	0.005237712	0.006446414	0.010072522	0.004834811	0.006849315	0.016116035	0.007655117	0.010072522	0.013295729	0.002014504	0.004029009	0.010072522	0.00926672	0.005237712	0.003223207	0.006043513	0.003223207	0.007252216	0.009669621	0.006849315	0.005237712	0.011684126	0.003626108	0.00886382	0.006446414	0.002014504	0.003626108	0.004834811	0.004029009	0.015310234	0.010475423	0.003223207	0.020145044	0.002014504	0.004834811	0.002014504	1	1	1	3	18
